series_title,released_year,certificate,certificate_age,a,b,c,d,e,f,g,h,i,overview,runtime,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,L1,a1,b1,L2,a2,b2,L3,a3,b3,R1,G1,B1,R2,G2,B2,R3,G3,B3,H1,S1,V1,H2,S2,V2,H3,S3,V3,black,white,red,orange,yellow,green,blue,purple,colorname1,colorname2,colorname3,hex1,hex2,hex3,file_name,dominant_color_file,agent,american,army,assassin,battle,boy,child,city,crime,daughter,day,dead,death,detective,discovers,drug,falls,family,father,fight,film,forced,friend,future,german,girl,home,killer,lawyer,leads,life,lives,love,missing,mother,murder,mysterious,officer,past,people,police,relationship,save,school,search,secret,series,son,story,team,time,town,violent,war,wife,woman,world,york,discover,fall,lead,live,couple,event,force,french,gang,struggle,track,band,black,british,children,criminal,free,gangster,indian,journey,king,rich,capture,christmas,escape,insane,robbery,classroom,community,conflict,destruction,guard,lord,medieval,prisoner,accident,evil,princess,race,soldier,aging,delivery,game,legendary,night,universe,sum_keyword,cv_L1,cv_a1,cv_b1,cv_L2,cv_a2,cv_b2,cv_L3,cv_a3,cv_b3,genre
The Fall,2006,限制級,18,0,1,1,0,0,0,0,1,0,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.",123,7.9,64,Tarsem Singh,Lee Pace,Catinca Untaru,Justine Waddell,Kim Uylenbroek,75.06943884,1.395061728,26.95976223,12.47551523,10.7308478,-8.509193054,36.92445999,27.55225114,21.13754647,0.788281189,0.717440193,0.529090513,0.167584642,0.106446335,0.174232388,0.520024858,0.264750001,0.213532467,0.121113976,0.328804847,0.788281189,0.816988413,0.389055409,0.174232388,0.027851444,0.58938027,0.520024858,1,0,1,1,0,0,0,0,orange,black,red,#C9B787,#2B1B2C,#854436,poster498.jpg,poster498_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,191.427069,129.3950617,154.9597622,31.81256384,138.7308478,119.4908069,94.15737299,155.5522511,149.1375465,"熱血, 劇情, 奇幻"
Life of Pi,2012,普遍級,0,0,1,1,0,0,0,0,1,0,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",96,7.9,79,Ang Lee,Suraj Sharma,Irrfan Khan,Adil Hussain,Tabu,41.30862208,18.94246575,18.09315068,83.17728652,6.863784135,12.70936281,67.97385621,10.16847826,14.79311594,0.520208344,0.333309836,0.269517187,0.891040803,0.793297677,0.720095721,0.749145867,0.622495803,0.546922701,0.042411182,0.481905298,0.520208344,0.071369857,0.19184877,0.891040803,0.062285233,0.269938306,0.749145867,0,0,1,2,0,0,0,0,red,orange,orange,#855545,#E3CAB8,#BF9F8B,poster499.jpg,poster499_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,105.3369863,146.9424658,146.0931507,212.1020806,134.8637841,140.7093628,173.3333333,138.1684783,142.7931159,"熱血, 劇情, 奇幻"
Fantastic Mr. Fox,2009,保護級,6,1,1,0,0,0,0,0,0,1,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,133,7.9,83,Wes Anderson,George Clooney,Meryl Streep,Bill Murray,Jason Schwartzman,6.800510806,11.62984336,8.086974444,70.86905766,-5.253031974,9.378721058,35.67599009,19.1539123,26.59458298,0.147233621,0.05568011,0.022240699,0.663172166,0.690351608,0.612086037,0.469480794,0.279247919,0.16409474,0.044588406,0.848942797,0.147233621,0.224545335,0.113370593,0.690351608,0.062845687,0.650476139,0.469480794,2,0,0,1,0,0,0,0,black,black,orange,#260E06,#A9B09C,#78472A,poster500.jpg,poster500_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.34130256,139.6298434,136.0869744,180.716097,122.746968,137.3787211,90.97377472,147.1539123,154.594583,"歡樂, 熱血, 動畫"
C.R.A.Z.Y.,2005,輔導級,12,1,0,1,0,0,0,0,0,0,"A young French-Canadian, growing up in the 1960s and 1970s, struggles to reconcile his emerging homosexuality with his father's conservative values and his own Catholic beliefs.",93,7.9,81,Jean-Marc Vall√©e,Michel C√¥t√©,Marc-Andr√© Grondin,Danielle Proulx,√âmile Vall√©e,54.19630424,22.2096929,37.92514395,26.01112558,29.84386318,22.24708249,77.69949041,10.31096645,69.66149224,0.694964368,0.446653033,0.251431937,0.415045742,0.15429939,0.115788913,0.919386103,0.719375946,0.193809163,0.073358445,0.63820888,0.694964368,0.021447841,0.721021321,0.415045742,0.120723881,0.789197202,0.919386103,0,0,1,2,0,0,0,0,orange,red,orange,#B17240,#6A271E,#EAB731,poster501.jpg,poster501_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,138.2005758,150.2096929,165.925144,66.32837022,157.8438632,150.2470825,198.1337006,138.3109664,197.6614922,"歡樂, 劇情"
Les choristes,2004,輔導級,12,0,0,1,0,0,0,1,0,0,The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music.,82,7.9,56,Christophe Barratier,G√©rard Jugnot,Fran√ßois Berl√©and,Jean-Baptiste Maunier,Kad Merad,13.35457128,3.124465558,8.257007126,82.61232219,2.56104178,17.65708085,45.64717866,9.457219251,21.81856379,0.162665085,0.127631838,0.089790305,0.863919726,0.797174478,0.676584027,0.517449754,0.399273815,0.281797,0.086544648,0.448005053,0.162665085,0.107285523,0.216843873,0.863919726,0.083086104,0.455411858,0.517449754,1,0,0,2,0,0,0,0,black,orange,orange,#292117,#DCCBAD,#846648,poster502.jpg,poster502_color.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34.05415677,131.1244656,136.2570071,210.6614216,130.5610418,145.6570808,116.4003056,137.4572193,149.8185638,"劇情, 音樂"
Iron Man,2008,保護級,6,0,1,0,0,0,0,0,1,0,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",132,7.9,79,Jon Favreau,Robert Downey Jr.,Gwyneth Paltrow,Terrence Howard,Jeff Bridges,4.886745328,3.967998327,-4.800878477,76.30678466,3.36460177,8.461946903,32.39344262,6.989344262,-2.175409836,0.080371459,0.056366045,0.093571467,0.781971735,0.728467709,0.677328008,0.337252546,0.284175448,0.313071703,0.774202131,0.397615034,0.093571467,0.081450496,0.133820345,0.781971735,0.909263266,0.157380867,0.337252546,3,0,0,0,0,0,0,0,black,black,black,#140E18,#C7BAAD,#564850,poster503.jpg,poster503_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,12.46120059,131.9679983,123.1991215,194.5823009,131.3646018,136.4619469,82.60327869,134.9893443,125.8245902,"熱血, 奇幻"
Shaun of the Dead,2004,保護級,6,1,0,0,0,0,1,0,0,0,A man's uneventful life is disrupted by the zombie apocalypse.,107,7.9,76,Edgar Wright,Simon Pegg,Nick Frost,Kate Ashfield,Lucy Davis,4.345541041,4.633119384,3.23029525,83.8911188,4.381176471,6.870588235,33.95949211,15.7743553,13.21633238,0.094883131,0.046524043,0.032141452,0.869209053,0.808274708,0.770308178,0.423116909,0.274424022,0.234140573,0.038205839,0.661252199,0.094883131,0.063980779,0.11378261,0.869209053,0.035527772,0.446629128,0.423116909,1,1,1,0,0,0,0,0,black,white,red,#180C08,#DECEC4,#6C463C,poster504.jpg,poster504_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.08112965,132.6331194,131.2302953,213.9223529,132.3811765,134.8705882,86.59670487,143.7743553,141.2163324,"歡樂, 黑暗"
Gegen die Wand,2004,限制級,18,1,0,1,0,0,0,0,0,0,"With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love.",119,7.9,78,Fatih Akin,Birol √únel,Sibel Kekilli,G√ºven Kira√ß,Zarah Jane McKenzie,42.25178147,38.53776722,24.09928741,84.62964526,7.228837877,4.690817791,5.956897268,4.613628953,2.521682426,0.634288741,0.273428663,0.245140404,0.893210244,0.809516876,0.79494354,0.105094093,0.065080222,0.05903753,0.012115457,0.613519225,0.634288741,0.024717318,0.1100152,0.893210244,0.021866923,0.438241215,0.105094093,1,1,1,0,0,0,0,0,red,white,black,#A2463F,#E4CECB,#1B110F,poster505.jpg,poster505_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,107.7420428,166.5377672,152.0992874,215.8055954,135.2288379,132.6908178,15.19008803,132.613629,130.5216824,"歡樂, 劇情"
Mystic River,2003,輔導級,12,0,0,1,0,0,1,0,0,0,The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,103,7.9,84,Clint Eastwood,Sean Penn,Tim Robbins,Kevin Bacon,Emmy Rossum,3.036567886,2.36514224,-10.11451206,29.71061879,-2.037402597,-19.13558442,51.33489018,-1.363197425,-28.42811159,0.032980687,0.038355313,0.105988405,0.198807355,0.281726991,0.390475922,0.371451612,0.488101742,0.669731246,0.654397128,0.688827405,0.105988405,0.59456335,0.490858863,0.390475922,0.601487264,0.445372134,0.669731246,1,0,0,0,0,0,2,0,black,blue,blue,#080A1B,#334864,#5F7CAB,poster506.jpg,poster506_color.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.743248109,130.3651422,117.8854879,75.76207792,125.9625974,108.8644156,130.90397,126.6368026,99.57188841,"劇情, 黑暗"
Harry Potter and the Prisoner of Azkaban,2004,普遍級,0,1,1,0,0,0,0,0,1,0,"Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.",104,7.9,82,Alfonso Cuar√≥n,Daniel Radcliffe,Emma Watson,Rupert Grint,Richard Griffiths,2.646583367,0.001212415,-1.720417071,32.88599714,-1.316027088,-4.749435666,70.81021088,-0.4393531,-3.829290207,0.03209107,0.038244407,0.052990214,0.283266149,0.30656449,0.332282158,0.666186193,0.68100793,0.706441757,0.617594984,0.394396294,0.052990214,0.587446491,0.147513214,0.332282158,0.605301497,0.056983557,0.706441757,3,0,0,0,0,0,0,0,black,black,black,#080A0E,#484E55,#AAAEB4,poster507.jpg,poster507_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6.748787585,128.0012124,126.2795829,83.8592927,126.6839729,123.2505643,180.5660377,127.5606469,124.1707098,"歡樂, 熱血, 奇幻"
Ying xiong,2002,輔導級,12,0,1,0,0,1,0,0,0,0,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",105,7.9,85,Yimou Zhang,Jet Li,Tony Chiu-Wai Leung,Maggie Cheung,Ziyi Zhang,5.102501339,5.791937581,4.476918075,38.31834404,32.57002141,34.07408994,76.47941601,8.8,33.86147186,0.10799436,0.05250903,0.031242726,0.567471788,0.258255561,0.141295458,0.862555147,0.713309555,0.494051954,0.046179916,0.710700392,0.10799436,0.045740106,0.751008841,0.567471788,0.099165853,0.427222763,0.862555147,1,0,1,1,0,0,0,0,black,red,orange,#1C0D08,#914224,#DCB67E,poster508.jpg,poster508_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.01137841,133.7919376,132.4769181,97.7117773,160.5700214,162.0740899,195.0225108,136.8,161.8614719,"熱血, 傳記與歷史"
Hable con ella,2002,限制級,18,1,0,1,0,0,1,0,0,0,Two men share an odd friendship while they care for two women who are both in deep comas.,119,7.9,86,Pedro Almod√≥var,Rosario Flores,Javier C√°mara,Dar√≠o Grandinetti,Leonor Watling,76.30469173,-2.923566879,-22.17144374,9.79904919,6.997160099,1.133830316,49.58460811,49.44396783,37.54155496,0.644417872,0.748961187,0.897643835,0.142884012,0.092462425,0.101148911,0.780762214,0.295774182,0.224935337,0.597859007,0.28210071,0.897643835,0.971287146,0.352884737,0.142884012,0.02124128,0.711902891,0.780762214,1,0,1,0,0,0,1,0,blue,black,red,#A4BFE5,#24181A,#C74B39,poster509.jpg,poster509_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,194.5769639,125.0764331,105.8285563,24.98757543,134.9971601,129.1338303,126.4407507,177.4439678,165.541555,"歡樂, 劇情, 黑暗"
No Man's Land,2001,限制級,18,1,0,1,1,0,0,0,0,0,"Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap.",144,7.9,84,Danis Tanovic,Branko Djuric,Rene Bitorajac,Filip Sovagovic,Georges Siatidis,66.12821168,3.124767225,-19.39354438,13.97570071,3.279754601,0.614723926,92.85743702,0.690781797,-4.476079347,0.597882361,0.626653129,0.766619631,0.158341369,0.133188821,0.136460807,0.912817473,0.918554717,0.953168502,0.63824895,0.220105595,0.766619631,0.978319055,0.158850136,0.158341369,0.642969444,0.042333574,0.953168502,1,1,0,0,0,0,1,0,blue,black,white,#98A0C3,#282223,#E9EAF3,poster510.jpg,poster510_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,168.6269398,131.1247672,108.6064556,35.63803681,131.2797546,128.6147239,236.7864644,128.6907818,123.5239207,"歡樂, 劇情, 西部與戰爭"
Cowboy Bebop: Tengoku no tobira,2001,普遍級,0,0,1,0,0,0,1,0,0,1,"A terrorist explosion releases a deadly virus on the masses, and it's up the bounty-hunting Bebop crew to catch the cold-blooded culprit.",94,7.9,61,Shin'ichir√¥ Watanabe,Tensai Okamura,Hiroyuki Okiura,Yoshiyuki Takei,Beau Billingslea,31.74919555,21.47461629,21.25678867,56.65591131,23.64135021,30.17552743,6.423948478,4.969623,3.767019257,0.436068122,0.23687249,0.16628774,0.723971742,0.467658854,0.331057657,0.111777662,0.068765363,0.054936252,0.043606303,0.618665682,0.436068122,0.057943624,0.542720195,0.723971742,0.040548815,0.508522087,0.111777662,1,0,1,1,0,0,0,0,red,orange,black,#6F3C2A,#B97754,#1D120E,poster511.jpg,poster511_color.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.96044864,149.4746163,149.2567887,144.4725738,151.6413502,158.1755274,16.38106862,132.969623,131.7670193,"熱血, 黑暗, 動畫"
The Bourne Identity,2002,保護級,6,0,1,0,0,0,1,0,0,0,"A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory.",94,7.9,68,Doug Liman,Franka Potente,Matt Damon,Chris Cooper,Clive Owen,40.76197377,-8.020015396,-11.93341032,69.43604023,18.07191625,49.29949932,7.392965091,1.131564088,-1.900056465,0.28044796,0.394459146,0.452126883,0.854469924,0.612610232,0.307376111,0.090172714,0.085692342,0.097446602,0.555984097,0.379714035,0.452126883,0.092986527,0.640272756,0.854469924,0.73019501,0.120622574,0.097446602,1,0,0,1,0,0,1,0,blue,orange,black,#486573,#DA9C4E,#171619,poster512.jpg,poster512_color.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103.9430331,119.9799846,116.0665897,177.0619026,146.0719162,177.2994993,18.85206098,129.1315641,126.0999435,"熱血, 黑暗"
Nueve reinas,2000,限制級,18,0,0,1,0,0,1,0,0,0,"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"").",102,7.9,80,Fabi√°n Bielinsky,Ricardo Dar√≠n,Gast√≥n Pauls,Graciela Tenenbaum,Mar√≠a Mercedes Villagra,83.8190943,-6.375,-13.7422619,9.824774814,4.267355982,-14.2732644,47.11788113,-3.855371901,-23.45316804,0.726086047,0.836789759,0.91954328,0.094550542,0.101050817,0.182077448,0.32965507,0.450443716,0.591976769,0.571293553,0.210384043,0.91954328,0.654288997,0.480712504,0.182077448,0.589923336,0.443128367,0.591976769,0,0,0,0,0,0,3,0,blue,blue,blue,#B9D5EA,#181A2E,#547397,poster513.jpg,poster513_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.7386905,121.625,114.2577381,25.05317578,132.267356,113.7267356,120.1505969,124.1446281,104.546832,"劇情, 黑暗"
Children of Men,2006,輔導級,12,0,1,1,0,0,0,0,1,0,"In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",111,7.9,84,Alfonso Cuar√≥n,Julianne Moore,Clive Owen,Chiwetel Ejiofor,Michael Caine,22.36147064,1.411229135,-0.619625695,8.377804014,0.061157025,0.705785124,59.86484989,7.228813559,14.88700565,0.216782416,0.206955244,0.213344797,0.096692703,0.094925014,0.091458579,0.643348073,0.546358199,0.464205374,0.891634592,0.045331961,0.216782416,0.110379343,0.05413153,0.096692703,0.076431457,0.278453774,0.643348073,2,0,0,1,0,0,0,0,black,black,orange,#373536,#191817,#A48B76,poster514.jpg,poster514_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57.02175013,129.4112291,127.3803743,21.36340024,128.061157,128.7057851,152.6553672,135.2288136,142.8870056,"熱血, 劇情, 奇幻"
Almost Famous,2000,輔導級,12,1,1,1,0,0,0,0,0,0,A high-school boy is given the chance to write a story for Rolling Stone Magazine about an up-and-coming rock band as he accompanies them on their concert tour.,155,7.9,90,Cameron Crowe,Billy Crudup,Patrick Fugit,Kate Hudson,Frances McDormand,81.96776971,2.677713339,20.14333057,24.14750672,22.12246193,10.92385787,52.2074047,23.39013975,37.80395963,0.862134789,0.789526531,0.651374158,0.35365509,0.167983142,0.165466799,0.678887759,0.423449136,0.234342085,0.109249035,0.244463666,0.862134789,0.002228569,0.532123802,0.35365509,0.070898996,0.654814685,0.678887759,0,0,1,2,0,0,0,0,orange,red,orange,#DCC9A6,#5A2B2A,#AD6C3C,poster515.jpg,poster515_color.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,209.0178128,130.6777133,148.1433306,61.57614213,150.1224619,138.9238579,133.128882,151.3901398,165.8039596,"歡樂, 熱血, 劇情"
Mulholland Dr.,2001,限制級,18,0,0,1,0,0,1,0,0,0,"After a car wreck on the winding Mulholland Drive renders a woman amnesiac, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.",92,7.9,85,David Lynch,Naomi Watts,Laura Harring,Justin Theroux,Jeanne Bates,79.62372081,7.118136439,42.18968386,4.818068063,3.931782458,2.697579378,39.51736447,15.31731985,25.77307206,0.897670616,0.75044051,0.46163854,0.093799188,0.054290061,0.043725364,0.489527509,0.325696759,0.201764541,0.110390185,0.485737272,0.897670616,0.035163738,0.533840698,0.093799188,0.07177911,0.587838196,0.489527509,1,0,0,2,0,0,0,0,orange,black,orange,#E5BF76,#180E0B,#7D5333,poster516.jpg,poster516_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,203.0404881,135.1181364,170.1896839,12.28607356,131.9317825,130.6975794,100.7692794,143.3173198,153.7730721,"劇情, 黑暗"
Toy Story 2,1999,普遍級,0,1,1,0,0,0,0,0,0,1,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",114,7.9,88,John Lasseter,Ash Brannon,Lee Unkrich,Tom Hanks,Tim Allen,92.57670493,-1.109730301,5.682178741,17.63334313,9.519628837,12.94147038,55.7889215,2.127259581,17.99566161,0.922095311,0.918010312,0.873264262,0.23507214,0.148134231,0.097989438,0.573047508,0.516797792,0.401678035,0.152724038,0.052956618,0.922095311,0.060966594,0.583151632,0.23507214,0.111960583,0.299049329,0.573047508,0,1,0,2,0,0,0,0,white,orange,orange,#EBEADF,#3C2619,#928466,poster517.jpg,poster517_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,236.0705976,126.8902697,133.6821787,44.96502498,137.5196288,140.9414704,142.2617498,130.1272596,145.9956616,"歡樂, 熱血, 動畫"
